taxonID	type	description	language	source
0399D61F56CEFE67FE78FD64FC47576B.taxon	description	(Figs 538, 539, 856)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CEFE67FE78FD64FC47576B.taxon	diagnosis	Diagnosis (female). Antennal clava with distinct constriction between C 1 and C 2 (Fig. 856); genal carina present; mesoscutellum (Fig. 538) with weak reticulation on median part and shiny, lateral parts with strong reticulation, meshes elongate, submedian grooves distinct, straight and parallel; dorsellum hidden by overhanging posterior part of mesoscutellum in dorsal view, with median carina; propodeum (Fig. 538) with strong irregular carinae mixed with strong reticulation, callus with two setae; petiole transverse with strong sculpture on dorsal part; gaster (Fig. 538) 1.8 × as long as wide, medio-basal Gt 1 with short longitudinal carinae, tergites with strong reticulation, apex of gonoplac blunt (Fig. 539); body black nonmetallic (Figs 538, 539). Female holotype: length of body 1.8 mm (paratype 2.0 mm). Scape yellowish-brown, pedicel pale brown, flagellum dark brown. Head, mesosoma and metasoma black. Legs with fore and hind coxae black, mid coxa dark brown; trochanters yellowish-brown; femora pale brown; tibiae yellowish-brown; T 1 – 3 yellowish-brown, T 4 pale brown. Antenna with distinct constriction between C 1 and C 2. Face below level of toruli with weak reticulation, clypeus smooth, frons with strong reticulation, antennal scrobes with weaker reticulation; with genal carina. Vertex with strong reticulation; with a carina between posterior ocelli in posterior part. Mesoscutum with strong reticulation, meshes isodiametric on sidelobes, elongate on midlobe, midlobe with parts close to notauli rugose; midlobe without a median groove, with 16 scattered setae on rugose parts. Mesoscutellum with weak reticulation on median part and shiny, lateral parts with strong reticulation, meshes elongate; submedian grooves distinct, straight and parallel; with 12 setae scattered over lateral parts. Dorsellum with strong reticulation, hidden by overhanging posterior part of mesoscutellum in dorsal view, with median carina. Propodeum with a strong median carina, expanding both anteriorly and posteriorly; with strong irregular carinae and strong reticulation; callus with two setae. Coxae with strong reticulation, hind coxa especially so. Fore wing with 4 & 5 setae on dorsal surface of submarginal vein; speculum closed; costal setal row unbroken. Petiole transverse with strong sculpture on dorsal part. Gaster ovate-elongate; medio-basal Gt 1 with short longitudinal carinae; tergites with strong reticulation. Relative measurements: head length, dorsal view 23; head length, frontal view 39; POL 10; OOL 4.5; lateral ocellus diameter 4.5; head width 48; mouth width 13.5; malar space 13; eye length 23; scape length 17; scape width 4; pedicel + flagellum length 52; pedicel length 7; pedicel width, dorsal view 4; F 1 length 7.5; F 1 width 4; F 2 length 8; F 2 width 4; F 3 length 7.5; F 3 width 4; clava length 18.5; clava width 4.5; C 3 length 7.5; spicule length 1.5; mesosoma length 60; mesosoma width 45; midlobe of mesoscutum length 21; mesoscutellum length 23.5; mesoscutellum width 21; median part of mesoscutellum width (measured medially) 6; median part of mesoscutellum, width in anterior part 6.5; median part of mesoscutellum, width in posterior part 6; lateral part of mesoscutellum, width (measured medially) 5; dorsellum length 3; propodeum length 11; costal cell length 31; costal cell width (measured at widest part) 2; marginal vein length 26; stigmal vein length 9; gaster length 70; gaster width 40; Gt 2 length (measured medially) 10; Gt 4 length (measured medially) 12; Gt 7 length (measured medially) 7; Gt 7 width (measured at base) 14; longest cercal seta length; shortest cercal seta length. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CEFE67FE78FD64FC47576B.taxon	biology_ecology	Hosts. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CEFE67FE78FD64FC47576B.taxon	distribution	Distribution. Costa Rica.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CEFE67FE78FD64FC47576B.taxon	materials_examined	Material examined. Holotype ♀ COSTA RICA, Limón, Parque Nacional Braulio Carrillo, Estación Quebrada Gonzalez, 10 ° 09 ’ N, 83 ° 57 ’ W, 450 m, 15. ii. 2003, J. S. Noyes (NHMUK). Paratype: 1 ♀ COSTA RICA, Heredia, 16 km SSE La Virgen, 10 ° 16 ’ N, 84 ° 06 ’ W, 1050 - 1150 m, 11 - 20. ii. 2001, 11 / TN / ALL, INBio, OET, ALAS intersect (MZLU).	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CEFE67FE78FD64FC47576B.taxon	etymology	Etymology. From the Latin nigricans = blackish, referring to colour of body.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	description	(Figs 540, 541, 852)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	diagnosis	Diagnosis (female). Antenna with distinct constriction between C 1 and C 2 (Fig. 852); genal carina present; mesoscutellum (Fig. 540) with submedian grooves curved and diverging towards both anterior and posterior parts, outer margin absent in anterior two-thirds, median part 3.6 × as long as wide with very weak reticulation, lateral parts with strong reticulation; dorsellum with median carina; propodeum (Fig. 540) with strong irregular carinae, median carina with a longitudinal fovea, callus with five setae; fore and hind coxae dark and metallic, mid coxa dark brown (Fig. 541); petiole transverse with strong sculpture on dorsal part; gaster (Fig. 540) 2.4 × as long as wide, medio-basal Gt 1 with longitudinal carinae laterally, Gt 1 with weak reticulation, Gt 2 – 7 with strong reticulation. Female holotype: length of body 2.4 mm (paratypes 2.6 – 3.0 mm). Scape yellowish-brown with apico-dorsal part brown, pedicel and flagellum dark brown to black. Head with frons golden-green with scrobes black and clypeus dark brown; vertex golden-green. Mesosoma golden-green. Legs with fore and hind coxae black with metallic green tinges, hind coxa with anterior part yellowish-brown, mid coxa dark brown; trochanters, femora, tibiae and tarsi yellowish-brown, femora with base and T 4 brown. Petiole black. Gaster with Gt 1 golden-green, Gt 2 golden-green in anterior half and metallic purple in posterior half, Gt 3 - 5 metallic purple with sides golden-green, Gt 6 golden-green, Gt 7 black; gonoplac black. Antenna with a distinct constriction between C 1 and C 2. Face below level of toruli with strong reticulation, clypeus smooth, frons rugose, antennal scrobes with weak reticulation; with genal carina. Vertex with strong reticulation outside ocellar triangle, with wrinkled sculpture inside ocellar triangle; with a carina between posterior ocelli in posterior part. Occipital margin carinate. Mesoscutum with strong reticulation, with isodiametric meshes on sidelobes, midlobe with elongate meshes on median part, rugose on parts close to notauli, with a weak median groove in posterior three-quarters; midlobe with 15 scattered setae on rugose parts. Mesoscutellum with submedian grooves curved and diverging towards both anterior and posterior parts, outer margin absent in anterior two-thirds, median part with very weak reticulation, lateral parts with strong reticulation with seven scattered setae. Dorsellum with weak sculpture, with median carina. Propodeum with a strong median carina that gradually widens towards posterior part, concave; with strong irregular carinae and strong reticulation; callus with five setae. Fore and hind coxae with strong reticulation, mid coxa with weak reticulation. Fore wing with five setae on dorsal surface of submarginal vein; speculum open below (apical seta absent); costal setal row unbroken. Petiole transverse with strong sculpture on dorsal part. Gaster elongate; medio-basal Gt 1 with longitudinal carinae laterally; Gt 1 with weak reticulation in anterior half, tergites otherwise with strong reticulation. Relative measurements: head length, dorsal view 25; head length, frontal view 42; POL 11; OOL 7; lateral ocellus diameter 5.2; head width 56.5; mouth width 15; malar space 14.5; eye length 23.5; scape length 21; scape width 5; pedicel + flagellum length 65; pedicel length 6.5; pedicel width, dorsal view 4.5; F 1 length 10; F 1 width 6; F 2 length 12; F 2 width 6; F 3 length 10.5; F 3 width 5.5; clava length 23; clava width 5.5; C 3 length 7.5; spicule length 2.5; mesosoma length 73; mesosoma width 51; midlobe of mesoscutum length 32; mesoscutellum length 28.5; mesoscutellum width 23; median part of mesoscutellum width (measured medially) 8; median part of mesoscutellum, width in anterior part 10; median part of mesoscutellum, width in posterior part 11; lateral part of mesoscutellum, width (measured medially) 4; dorsellum length 5; propodeum length 12; costal cell length 39; costal cell width (measured at widest part) 2.5; marginal vein length 37; stigmal vein length 14; gaster length 100; gaster width 41; Gt 2 length (measured medially) 11; Gt 4 length (measured medially) 19; Gt 7 length (measured medially) 10; Gt 7 width (measured at base) 13; longest cercal seta length 17; shortest cercal seta length 5. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	biology_ecology	Hosts. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	distribution	Distribution. Costa Rica.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	materials_examined	Material examined. Holotype ♀ COSTA RICA, Puntarenas, San Vito, Estación Biológica Las Alturas, 8 ° 57 ’ N, 82 ° 50 ’ W, 1500 m, 17 - 18. ii. 2012, J. S. Noyes (NHMUK). Paratypes (8 ♀, MZLU, MZUCR, NHMUK): 7 ♀ COSTA RICA, Puntarenas, Estación Altamira, Sendero Los Gigantes, 9 º 02 ’ N, 83 º 00 ’ W, 1450 m, 7. ii- 5. iii. 2002, C. Hansson & Parataxonomos; 1 ♀ COSTA RICA, Puntarenas, Estación Altamira, Sendero Casa Coca, 9 º 02 ’ N, 83 º 00 ’ W, 1450 - 1700 m, 7. ii- 5. iii. 2002, C. Hansson & Parataxonomos.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56CDFE59FE01FB7EFD3252EB.taxon	etymology	Etymology. Named in honour of Kenji Nishida for his work to investigate the biology of insects in Costa Rica, and also imaging them.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56F3FE58FE14FDFFFBBE551D.taxon	description	(Figs 542, 543, 848, 990)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F56F3FE58FE14FDFFFBBE551D.taxon	diagnosis	Diagnosis (female). Antenna with distinct constriction between C 1 and C 2 (Fig. 848), flagellum elongate, flagellum + pedicel 1.5 × as long as width of mesosoma; genal carina present; mesoscutellum (Fig. 542) with weak reticulation, meshes elongate, submedian grooves distinct, straight and parallel; dorsellum with median carina; propodeum (Fig. 542) with strong irregular carinae and strong reticulation, median carina wide, expanded in anterior and posterior parts, callus with three setae; petiole very short, just a narrow band; gaster (Fig. 542) 2.2 × as long as wide, tergites with relatively weak reticulation, medio-basal Gt 1 with a sharp edge shaped like an inverted U (as in Fig. 24), tergites with strong reticulation. Female holotype: length of body 2.1 mm (paratypes 1.7 – 2.2 mm). Scape yellowish-brown, pedicel dark brown, flagellum black. Face below level of toruli black with golden tinges and clypeus black, frons metallic greenish-blue with scrobes black; vertex metallic greenish-blue. Mesoscutum with sidelobes black with metallic purple tinges, midlobe golden-green; mesoscutellum and propodeum golden-green. Legs with fore coxa brown, mid coxa yellowish-brown and hind coxa yellowish-brown at apex and along anterior part, dark brown along posterior part; trochanters yellowish-white; femora, tibiae and tarsi yellowish-white to yellowish-brown. Petiole black. Gaster with Gt 1 metallic golden-green, Gt 2 - 6 black with metallic green and purple tinges, Gt 7 black; gonoplac black. Antenna with distinct constriction between C 1 and C 1. Frons with strong reticulation, clypeus smooth, antennal scrobes with weak reticulation; with genal carina. Vertex with strong reticulation; with a carina between posterior ocelli in posterior part. Mesoscutum with strong reticulation and isodiametric meshes on sidelobes, weak reticulation and elongate meshes on midlobe; midlobe with five adnotaular setae in one row. Mesoscutellum with weak reticulation, meshes elongate; submedian grooves distinct, straight and parallel; with five setae scattered over lateral parts. Dorsellum with weak sculpture, with median carina. Propodeum with a wide median carina that expands both in anterior and posterior parts; with strong irregular carinae and strong reticulation; callus with three setae. Fore and hind coxae with strong reticulation, mid coxa with weak reticulation. Fore wing with 5 & 6 setae on dorsal surface of submarginal vein; speculum closed; costal setal row broken. Petiole very short, just a narrow band. Gaster elongate; medio-basal Gt 1 with a sharp edge shaped like an inverted U; tergites with strong reticulation. Relative measurements: head length, dorsal view 22; head length, frontal view 35; POL 9; OOL 6.5; lateral ocellus diameter 4.5; head width 48; mouth width 14; malar space 12.5; eye length 21; scape length 20; scape width 4.2; pedicel + flagellum length 65; pedicel length 7; pedicel width, dorsal view 4; F 1 length 10; F 1 width 4.5; F 2 length 10.5; F 2 width 4; F 3 length 9; F 3 width 4; clava length 23.5; clava width 4.5; C 3 length 8; spicule length 3.5; mesosoma length 63; mesosoma width 43; midlobe of mesoscutum length 23.5; mesoscutellum length 22; mesoscutellum width 22; median part of mesoscutellum width (measured medially) 9.5; median part of mesoscutellum, width in anterior part 9; median part of mesoscutellum, width in posterior part 10; lateral part of mesoscutellum, width (measured medially) 3; dorsellum length 3.5; propodeum length 10; costal cell length 34; costal cell width (measured at widest part) 2; marginal vein length 35; stigmal vein length 10; gaster length 87; gaster width 40; Gt 2 length (measured medially) 11; Gt 4 length (measured medially) 11; Gt 7 length (measured medially) 16; Gt 7 width (measured at base) 15; longest cercal seta length 16; shortest cercal seta length 5. Male. Length of body 1.4 mm. Antenna (Fig. 990) with scape widest in the middle; plaque small, dark brown and situated just above the middle; dorso-basal whorls of long setae present on F 1 – F 4 and C 1. Gaster long ovate. Otherwise as in female. Relative measurements: head length, dorsal view 18; head length, frontal view 30; head width 41; mouth width 12; malar space 12; eye length 16; scape length 17; scape width 4; plaque length 2.5; pedicel length 5.5; pedicel + flagellum length 73; F 1 length 6; F 1 width 4; F 2 length 10; F 2 width 4; F 3 length 12; F 3 width 4; F 4 length 12; F 4 width 3.5; clava length 26; clava width 3; mesosoma length 49; mesosoma width 36; gaster length 53; gaster width 34; longest subbasal seta on F 1, length 39.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
